window_start_utc,settled_up,slug,source,up_mid_open,mid_seconds_remaining,open_price,close_price
2025-12-29 00:15:00+00:00,1,btc-updown-15m-1766967300,bot.hist_windows,,,,
2025-12-29 00:30:00+00:00,1,btc-updown-15m-1766968200,bot.hist_windows,,,,
2025-12-29 00:45:00+00:00,1,btc-updown-15m-1766969100,bot.hist_windows,,,,
2025-12-29 01:00:00+00:00,0,btc-updown-15m-1766970000,bot.hist_windows,,,,
2025-12-29 01:15:00+00:00,0,btc-updown-15m-1766970900,bot.hist_windows,,,,
2025-12-29 01:30:00+00:00,1,btc-updown-15m-1766971800,bot.hist_windows,,,,
2025-12-29 01:45:00+00:00,1,btc-updown-15m-1766972700,bot.hist_windows,,,,
2025-12-29 02:00:00+00:00,1,btc-updown-15m-1766973600,bot.hist_windows,,,,
2025-12-29 02:15:00+00:00,0,btc-updown-15m-1766974500,bot.hist_windows,,,,
2025-12-29 02:30:00+00:00,0,btc-updown-15m-1766975400,bot.hist_windows,,,,
2025-12-29 02:45:00+00:00,1,btc-updown-15m-1766976300,bot.hist_windows,,,,
2025-12-29 03:00:00+00:00,1,btc-updown-15m-1766977200,bot.hist_windows,,,,
2025-12-29 03:15:00+00:00,0,btc-updown-15m-1766978100,bot.hist_windows,,,,
2025-12-29 03:30:00+00:00,1,btc-updown-15m-1766979000,bot.hist_windows,,,,
2025-12-29 03:45:00+00:00,1,btc-updown-15m-1766979900,bot.hist_windows,,,,
2025-12-29 04:00:00+00:00,0,btc-updown-15m-1766980800,bot.hist_windows,,,,
2025-12-29 04:15:00+00:00,1,btc-updown-15m-1766981700,bot.hist_windows,,,,
2025-12-29 04:30:00+00:00,1,btc-updown-15m-1766982600,bot.hist_windows,,,,
2025-12-29 04:45:00+00:00,0,btc-updown-15m-1766983500,bot.hist_windows,,,,
2025-12-29 05:00:00+00:00,1,btc-updown-15m-1766984400,bot.hist_windows,,,,
2025-12-29 05:15:00+00:00,0,btc-updown-15m-1766985300,bot.hist_windows,,,,
2025-12-29 05:30:00+00:00,1,btc-updown-15m-1766986200,bot.hist_windows,,,,
2025-12-29 05:45:00+00:00,0,btc-updown-15m-1766987100,bot.hist_windows,,,,
2025-12-29 06:00:00+00:00,1,btc-updown-15m-1766988000,bot.hist_windows,,,,
2025-12-29 06:15:00+00:00,0,btc-updown-15m-1766988900,bot.hist_windows,,,,
2025-12-29 06:30:00+00:00,0,btc-updown-15m-1766989800,bot.hist_windows,,,,
2025-12-29 06:45:00+00:00,0,btc-updown-15m-1766990700,bot.hist_windows,,,,
2025-12-29 07:00:00+00:00,0,btc-updown-15m-1766991600,bot.hist_windows,,,,
2025-12-29 07:15:00+00:00,0,btc-updown-15m-1766992500,bot.hist_windows,,,,
2025-12-29 07:30:00+00:00,1,btc-updown-15m-1766993400,bot.hist_windows,,,,
2025-12-29 07:45:00+00:00,1,btc-updown-15m-1766994300,bot.hist_windows,,,,
2025-12-29 08:00:00+00:00,1,btc-updown-15m-1766995200,bot.hist_windows,,,,
2025-12-29 08:15:00+00:00,1,btc-updown-15m-1766996100,bot.hist_windows,,,,
2025-12-29 08:30:00+00:00,0,btc-updown-15m-1766997000,bot.hist_windows,,,,
2025-12-29 08:45:00+00:00,0,btc-updown-15m-1766997900,bot.hist_windows,,,,
2025-12-29 09:00:00+00:00,0,btc-updown-15m-1766998800,bot.hist_windows,,,,
2025-12-29 09:15:00+00:00,0,btc-updown-15m-1766999700,bot.hist_windows,,,,
2025-12-29 09:30:00+00:00,0,btc-updown-15m-1767000600,bot.hist_windows,,,,
2025-12-29 09:45:00+00:00,0,btc-updown-15m-1767001500,bot.hist_windows,,,,
2025-12-29 10:00:00+00:00,0,btc-updown-15m-1767002400,bot.hist_windows,,,,
2025-12-29 10:15:00+00:00,0,btc-updown-15m-1767003300,bot.hist_windows,,,,
2025-12-29 10:30:00+00:00,0,btc-updown-15m-1767004200,bot.hist_windows,,,,
2025-12-29 10:45:00+00:00,0,btc-updown-15m-1767005100,bot.hist_windows,,,,
2025-12-29 11:00:00+00:00,1,btc-updown-15m-1767006000,bot.hist_windows,,,,
2025-12-29 11:15:00+00:00,0,btc-updown-15m-1767006900,bot.hist_windows,,,,
2025-12-29 11:30:00+00:00,0,btc-updown-15m-1767007800,bot.hist_windows,,,,
2025-12-29 11:45:00+00:00,0,btc-updown-15m-1767008700,bot.hist_windows,,,,
2025-12-29 12:00:00+00:00,0,btc-updown-15m-1767009600,bot.hist_windows,,,,
2025-12-29 12:15:00+00:00,1,btc-updown-15m-1767010500,bot.hist_windows,,,,
2025-12-29 12:30:00+00:00,1,btc-updown-15m-1767011400,bot.hist_windows,,,,
2025-12-29 12:45:00+00:00,1,btc-updown-15m-1767012300,bot.hist_windows,,,,
2025-12-29 13:00:00+00:00,0,btc-updown-15m-1767013200,bot.hist_windows,,,,
2025-12-29 13:15:00+00:00,0,btc-updown-15m-1767014100,bot.hist_windows,,,,
2025-12-29 13:30:00+00:00,0,btc-updown-15m-1767015000,bot.hist_windows,,,,
2025-12-29 13:45:00+00:00,1,btc-updown-15m-1767015900,bot.hist_windows,,,,
2025-12-29 14:00:00+00:00,1,btc-updown-15m-1767016800,bot.hist_windows,,,,
2025-12-29 14:15:00+00:00,1,btc-updown-15m-1767017700,bot.hist_windows,,,,
2025-12-29 14:30:00+00:00,1,btc-updown-15m-1767018600,bot.hist_windows,,,,
2025-12-29 14:45:00+00:00,0,btc-updown-15m-1767019500,bot.hist_windows,,,,
2025-12-29 15:00:00+00:00,1,btc-updown-15m-1767020400,bot.hist_windows,,,,
2025-12-29 15:15:00+00:00,1,btc-updown-15m-1767021300,bot.hist_windows,,,,
2025-12-29 15:30:00+00:00,1,btc-updown-15m-1767022200,bot.hist_windows,,,,
2025-12-29 15:45:00+00:00,0,btc-updown-15m-1767023100,bot.hist_windows,,,,
2025-12-29 16:00:00+00:00,1,btc-updown-15m-1767024000,bot.hist_windows,,,,
2025-12-29 16:15:00+00:00,0,btc-updown-15m-1767024900,bot.hist_windows,,,,
2025-12-29 16:30:00+00:00,1,btc-updown-15m-1767025800,bot.hist_windows,,,,
2025-12-29 16:45:00+00:00,1,btc-updown-15m-1767026700,bot.hist_windows,,,,
2025-12-29 17:00:00+00:00,0,btc-updown-15m-1767027600,bot.hist_windows,,,,
2025-12-29 17:15:00+00:00,0,btc-updown-15m-1767028500,bot.hist_windows,,,,
2025-12-29 17:30:00+00:00,1,btc-updown-15m-1767029400,bot.hist_windows,,,,
2025-12-29 17:45:00+00:00,1,btc-updown-15m-1767030300,bot.hist_windows,,,,
2025-12-29 18:00:00+00:00,0,btc-updown-15m-1767031200,bot.hist_windows,,,,
2025-12-29 18:15:00+00:00,0,btc-updown-15m-1767032100,bot.hist_windows,,,,
2025-12-29 18:30:00+00:00,0,btc-updown-15m-1767033000,bot.hist_windows,,,,
2025-12-29 18:45:00+00:00,0,btc-updown-15m-1767033900,bot.hist_windows,,,,
2025-12-29 19:00:00+00:00,1,btc-updown-15m-1767034800,bot.hist_windows,,,,
2025-12-29 19:15:00+00:00,0,btc-updown-15m-1767035700,bot.hist_windows,,,,
2025-12-29 19:30:00+00:00,0,btc-updown-15m-1767036600,bot.hist_windows,,,,
2025-12-29 19:45:00+00:00,0,btc-updown-15m-1767037500,bot.hist_windows,,,,
2025-12-29 20:00:00+00:00,1,btc-updown-15m-1767038400,bot.hist_windows,,,,
2025-12-29 20:15:00+00:00,0,btc-updown-15m-1767039300,bot.hist_windows,,,,
2025-12-29 20:30:00+00:00,0,btc-updown-15m-1767040200,bot.hist_windows,,,,
2025-12-29 20:45:00+00:00,0,btc-updown-15m-1767041100,bot.hist_windows,,,,
2025-12-29 21:00:00+00:00,1,btc-updown-15m-1767042000,bot.hist_windows,,,,
2025-12-29 21:15:00+00:00,0,btc-updown-15m-1767042900,bot.hist_windows,,,,
2025-12-29 21:30:00+00:00,1,btc-updown-15m-1767043800,bot.hist_windows,,,,
2025-12-29 21:45:00+00:00,0,btc-updown-15m-1767044700,bot.hist_windows,,,,
2025-12-29 22:00:00+00:00,0,btc-updown-15m-1767045600,bot.hist_windows,,,,
2025-12-29 22:15:00+00:00,1,btc-updown-15m-1767046500,bot.hist_windows,,,,
2025-12-29 22:30:00+00:00,1,btc-updown-15m-1767047400,bot.hist_windows,,,,
2025-12-29 22:45:00+00:00,0,btc-updown-15m-1767048300,bot.hist_windows,,,,
2025-12-29 23:00:00+00:00,1,btc-updown-15m-1767049200,bot.hist_windows,,,,
2025-12-29 23:15:00+00:00,0,btc-updown-15m-1767050100,bot.hist_windows,,,,
2025-12-29 23:30:00+00:00,1,btc-updown-15m-1767051000,bot.hist_windows,,,,
2025-12-29 23:45:00+00:00,1,btc-updown-15m-1767051900,bot.hist_windows,,,,
2025-12-30 00:00:00+00:00,1,btc-updown-15m-1767052800,bot.hist_windows,,,,
2025-12-30 00:15:00+00:00,0,btc-updown-15m-1767053700,bot.hist_windows,,,,
2025-12-30 00:30:00+00:00,0,btc-updown-15m-1767054600,bot.hist_windows,,,,
2025-12-30 00:45:00+00:00,1,btc-updown-15m-1767055500,bot.hist_windows,,,,
2025-12-30 01:00:00+00:00,0,btc-updown-15m-1767056400,bot.hist_windows,,,,
2025-12-30 01:15:00+00:00,0,btc-updown-15m-1767057300,bot.hist_windows,,,,
2025-12-30 01:30:00+00:00,1,btc-updown-15m-1767058200,bot.hist_windows,,,,
2025-12-30 01:45:00+00:00,1,btc-updown-15m-1767059100,bot.hist_windows,,,,
2025-12-30 02:00:00+00:00,0,btc-updown-15m-1767060000,bot.hist_windows,,,,
2025-12-30 02:15:00+00:00,1,btc-updown-15m-1767060900,bot.hist_windows,,,,
2025-12-30 02:30:00+00:00,0,btc-updown-15m-1767061800,bot.hist_windows,,,,
2025-12-30 02:45:00+00:00,0,btc-updown-15m-1767062700,bot.hist_windows,,,,
2025-12-30 03:00:00+00:00,0,btc-updown-15m-1767063600,bot.hist_windows,,,,
2025-12-30 03:15:00+00:00,1,btc-updown-15m-1767064500,bot.hist_windows,,,,
2025-12-30 03:30:00+00:00,0,btc-updown-15m-1767065400,bot.hist_windows,,,,
2025-12-30 03:45:00+00:00,1,btc-updown-15m-1767066300,bot.hist_windows,,,,
2025-12-30 04:00:00+00:00,0,btc-updown-15m-1767067200,bot.hist_windows,,,,
2025-12-30 04:15:00+00:00,1,btc-updown-15m-1767068100,bot.hist_windows,,,,
2025-12-30 04:30:00+00:00,0,btc-updown-15m-1767069000,bot.hist_windows,,,,
2025-12-30 04:45:00+00:00,0,btc-updown-15m-1767069900,bot.hist_windows,,,,
2025-12-30 05:00:00+00:00,1,btc-updown-15m-1767070800,bot.hist_windows,,,,
2025-12-30 05:15:00+00:00,0,btc-updown-15m-1767071700,bot.hist_windows,,,,
2025-12-30 05:30:00+00:00,0,btc-updown-15m-1767072600,bot.hist_windows,,,,
2025-12-30 05:45:00+00:00,1,btc-updown-15m-1767073500,bot.hist_windows,,,,
2025-12-30 06:00:00+00:00,1,btc-updown-15m-1767074400,bot.hist_windows,,,,
2025-12-30 06:15:00+00:00,1,btc-updown-15m-1767075300,bot.hist_windows,,,,
2025-12-30 06:30:00+00:00,1,btc-updown-15m-1767076200,bot.hist_windows,,,,
2025-12-30 06:45:00+00:00,0,btc-updown-15m-1767077100,bot.hist_windows,,,,
2025-12-30 07:00:00+00:00,1,btc-updown-15m-1767078000,bot.hist_windows,,,,
2025-12-30 07:15:00+00:00,0,btc-updown-15m-1767078900,bot.hist_windows,,,,
2025-12-30 07:30:00+00:00,1,btc-updown-15m-1767079800,bot.hist_windows,,,,
2025-12-30 07:45:00+00:00,1,btc-updown-15m-1767080700,bot.hist_windows,,,,
2025-12-30 08:00:00+00:00,1,btc-updown-15m-1767081600,bot.hist_windows,,,,
2025-12-30 08:15:00+00:00,0,btc-updown-15m-1767082500,bot.hist_windows,,,,
2025-12-30 08:30:00+00:00,1,btc-updown-15m-1767083400,bot.hist_windows,,,,
2025-12-30 08:45:00+00:00,0,btc-updown-15m-1767084300,bot.hist_windows,,,,
2025-12-30 09:00:00+00:00,0,btc-updown-15m-1767085200,bot.hist_windows,,,,
2025-12-30 09:15:00+00:00,0,btc-updown-15m-1767086100,bot.hist_windows,,,,
2025-12-30 09:30:00+00:00,1,btc-updown-15m-1767087000,bot.hist_windows,,,,
2025-12-30 09:45:00+00:00,1,btc-updown-15m-1767087900,bot.hist_windows,,,,
2025-12-30 10:00:00+00:00,1,btc-updown-15m-1767088800,bot.hist_windows,,,,
2025-12-30 10:15:00+00:00,0,btc-updown-15m-1767089700,bot.hist_windows,,,,
2025-12-30 10:30:00+00:00,1,btc-updown-15m-1767090600,bot.hist_windows,,,,
2025-12-30 10:45:00+00:00,0,btc-updown-15m-1767091500,bot.hist_windows,,,,
2025-12-30 11:00:00+00:00,1,btc-updown-15m-1767092400,bot.hist_windows,,,,
2025-12-30 11:15:00+00:00,0,btc-updown-15m-1767093300,bot.hist_windows,,,,
2025-12-30 11:30:00+00:00,0,btc-updown-15m-1767094200,bot.hist_windows,,,,
2025-12-30 11:45:00+00:00,1,btc-updown-15m-1767095100,bot.hist_windows,,,,
2025-12-30 12:00:00+00:00,1,btc-updown-15m-1767096000,bot.hist_windows,,,,
2025-12-30 12:15:00+00:00,0,btc-updown-15m-1767096900,bot.hist_windows,,,,
2025-12-30 12:30:00+00:00,0,btc-updown-15m-1767097800,bot.hist_windows,,,,
2025-12-30 12:45:00+00:00,1,btc-updown-15m-1767098700,bot.hist_windows,,,,
2025-12-30 13:00:00+00:00,0,btc-updown-15m-1767099600,bot.hist_windows,,,,
2025-12-30 13:15:00+00:00,1,btc-updown-15m-1767100500,bot.hist_windows,,,,
2025-12-30 13:30:00+00:00,0,btc-updown-15m-1767101400,bot.hist_windows,,,,
2025-12-30 13:45:00+00:00,1,btc-updown-15m-1767102300,bot.hist_windows,,,,
2025-12-30 14:00:00+00:00,0,btc-updown-15m-1767103200,bot.hist_windows,,,,
2025-12-30 14:15:00+00:00,1,btc-updown-15m-1767104100,bot.hist_windows,,,,
2025-12-30 14:30:00+00:00,0,btc-updown-15m-1767105000,bot.hist_windows,,,,
2025-12-30 14:45:00+00:00,1,btc-updown-15m-1767105900,bot.hist_windows,,,,
2025-12-30 15:00:00+00:00,0,btc-updown-15m-1767106800,bot.hist_windows,,,,
2025-12-30 15:15:00+00:00,1,btc-updown-15m-1767107700,bot.hist_windows,,,,
2025-12-30 15:30:00+00:00,1,btc-updown-15m-1767108600,bot.hist_windows,,,,
2025-12-30 15:45:00+00:00,1,btc-updown-15m-1767109500,bot.hist_windows,,,,
2025-12-30 16:00:00+00:00,0,btc-updown-15m-1767110400,bot.hist_windows,,,,
2025-12-30 16:15:00+00:00,1,btc-updown-15m-1767111300,bot.hist_windows,,,,
2025-12-30 16:30:00+00:00,0,btc-updown-15m-1767112200,bot.hist_windows,,,,
2025-12-30 16:45:00+00:00,1,btc-updown-15m-1767113100,bot.hist_windows,,,,
2025-12-30 17:00:00+00:00,1,btc-updown-15m-1767114000,bot.hist_windows,,,,
2025-12-30 17:15:00+00:00,0,btc-updown-15m-1767114900,bot.hist_windows,,,,
2025-12-30 17:30:00+00:00,0,btc-updown-15m-1767115800,bot.hist_windows,,,,
2025-12-30 17:45:00+00:00,0,btc-updown-15m-1767116700,bot.hist_windows,,,,
2025-12-30 18:00:00+00:00,0,btc-updown-15m-1767117600,bot.hist_windows,,,,
2025-12-30 18:15:00+00:00,1,btc-updown-15m-1767118500,bot.hist_windows,,,,
2025-12-30 18:30:00+00:00,0,btc-updown-15m-1767119400,bot.hist_windows,,,,
2025-12-30 18:45:00+00:00,0,btc-updown-15m-1767120300,bot.hist_windows,,,,
2025-12-30 19:00:00+00:00,0,btc-updown-15m-1767121200,bot.hist_windows,,,,
2025-12-30 19:15:00+00:00,1,btc-updown-15m-1767122100,bot.hist_windows,,,,
2025-12-30 19:30:00+00:00,0,btc-updown-15m-1767123000,bot.hist_windows,,,,
2025-12-30 19:45:00+00:00,0,btc-updown-15m-1767123900,bot.hist_windows,,,,
2025-12-30 20:00:00+00:00,0,btc-updown-15m-1767124800,bot.hist_windows,,,,
2025-12-30 20:15:00+00:00,0,btc-updown-15m-1767125700,bot.hist_windows,,,,
2025-12-30 20:30:00+00:00,0,btc-updown-15m-1767126600,bot.hist_windows,,,,
2025-12-30 20:45:00+00:00,0,btc-updown-15m-1767127500,bot.hist_windows,,,,
2025-12-30 21:00:00+00:00,1,btc-updown-15m-1767128400,bot.hist_windows,,,,
2025-12-30 21:15:00+00:00,1,btc-updown-15m-1767129300,bot.hist_windows,,,,
2025-12-30 21:30:00+00:00,1,btc-updown-15m-1767130200,bot.hist_windows,,,,
2025-12-30 21:45:00+00:00,1,btc-updown-15m-1767131100,bot.hist_windows,,,,
2025-12-30 22:00:00+00:00,1,btc-updown-15m-1767132000,bot.hist_windows,,,,
2025-12-30 22:15:00+00:00,0,btc-updown-15m-1767132900,bot.hist_windows,,,,
2025-12-30 22:30:00+00:00,0,btc-updown-15m-1767133800,bot.hist_windows,,,,
2025-12-30 22:45:00+00:00,1,btc-updown-15m-1767134700,bot.hist_windows,,,,
2025-12-30 23:00:00+00:00,1,btc-updown-15m-1767135600,bot.hist_windows,,,,
2025-12-30 23:15:00+00:00,1,btc-updown-15m-1767136500,bot.hist_windows,,,,
2025-12-30 23:30:00+00:00,0,btc-updown-15m-1767137400,bot.hist_windows,,,,
2025-12-30 23:45:00+00:00,0,btc-updown-15m-1767138300,bot.hist_windows,,,,
2025-12-31 00:00:00+00:00,0,btc-updown-15m-1767139200,bot.hist_windows,,,,
2025-12-31 00:15:00+00:00,1,btc-updown-15m-1767140100,bot.hist_windows,,,,
2025-12-31 00:30:00+00:00,0,btc-updown-15m-1767141000,bot.hist_windows,,,,
2025-12-31 00:45:00+00:00,0,btc-updown-15m-1767141900,bot.hist_windows,,,,
2025-12-31 01:00:00+00:00,1,btc-updown-15m-1767142800,bot.hist_windows,,,,
2025-12-31 01:15:00+00:00,1,btc-updown-15m-1767143700,bot.hist_windows,,,,
2025-12-31 01:30:00+00:00,1,btc-updown-15m-1767144600,bot.hist_windows,,,,
2025-12-31 01:45:00+00:00,0,btc-updown-15m-1767145500,bot.hist_windows,,,,
2025-12-31 02:00:00+00:00,1,btc-updown-15m-1767146400,bot.hist_windows,,,,
2025-12-31 02:15:00+00:00,0,btc-updown-15m-1767147300,bot.hist_windows,,,,
2025-12-31 02:30:00+00:00,0,btc-updown-15m-1767148200,bot.hist_windows,,,,
2025-12-31 02:45:00+00:00,1,btc-updown-15m-1767149100,bot.hist_windows,,,,
2025-12-31 03:00:00+00:00,1,btc-updown-15m-1767150000,bot.hist_windows,,,,
2025-12-31 03:15:00+00:00,0,btc-updown-15m-1767150900,bot.hist_windows,,,,
2025-12-31 03:30:00+00:00,0,btc-updown-15m-1767151800,bot.hist_windows,,,,
2025-12-31 03:45:00+00:00,0,btc-updown-15m-1767152700,bot.hist_windows,,,,
2025-12-31 04:00:00+00:00,1,btc-updown-15m-1767153600,bot.hist_windows,,,,
2025-12-31 04:15:00+00:00,0,btc-updown-15m-1767154500,bot.hist_windows,,,,
2025-12-31 04:30:00+00:00,0,btc-updown-15m-1767155400,bot.hist_windows,,,,
2025-12-31 04:45:00+00:00,0,btc-updown-15m-1767156300,bot.hist_windows,,,,
2025-12-31 05:00:00+00:00,1,btc-updown-15m-1767157200,bot.hist_windows,,,,
2025-12-31 05:15:00+00:00,1,btc-updown-15m-1767158100,bot.hist_windows,,,,
2025-12-31 05:30:00+00:00,1,btc-updown-15m-1767159000,bot.hist_windows,,,,
2025-12-31 05:45:00+00:00,0,btc-updown-15m-1767159900,bot.hist_windows,,,,
2025-12-31 06:00:00+00:00,1,btc-updown-15m-1767160800,bot.hist_windows,,,,
2025-12-31 06:15:00+00:00,1,btc-updown-15m-1767161700,bot.hist_windows,,,,
2025-12-31 06:30:00+00:00,0,btc-updown-15m-1767162600,bot.hist_windows,,,,
2025-12-31 06:45:00+00:00,1,btc-updown-15m-1767163500,bot.hist_windows,,,,
2025-12-31 07:00:00+00:00,0,btc-updown-15m-1767164400,bot.hist_windows,,,,
2025-12-31 07:15:00+00:00,1,btc-updown-15m-1767165300,bot.hist_windows,,,,
2025-12-31 07:30:00+00:00,1,btc-updown-15m-1767166200,bot.hist_windows,,,,
2025-12-31 07:45:00+00:00,0,btc-updown-15m-1767167100,bot.hist_windows,,,,
2025-12-31 08:00:00+00:00,1,btc-updown-15m-1767168000,bot.hist_windows,,,,
2025-12-31 08:15:00+00:00,0,btc-updown-15m-1767168900,bot.hist_windows,,,,
2025-12-31 08:30:00+00:00,0,btc-updown-15m-1767169800,bot.hist_windows,,,,
2025-12-31 08:45:00+00:00,1,btc-updown-15m-1767170700,bot.hist_windows,,,,
2025-12-31 09:00:00+00:00,1,btc-updown-15m-1767171600,bot.hist_windows,,,,
2025-12-31 09:15:00+00:00,1,btc-updown-15m-1767172500,bot.hist_windows,,,,
2025-12-31 09:30:00+00:00,1,btc-updown-15m-1767173400,bot.hist_windows,,,,
2025-12-31 09:45:00+00:00,1,btc-updown-15m-1767174300,bot.hist_windows,,,,
2025-12-31 10:00:00+00:00,1,btc-updown-15m-1767175200,bot.hist_windows,,,,
2025-12-31 10:15:00+00:00,0,btc-updown-15m-1767176100,bot.hist_windows,,,,
2025-12-31 10:30:00+00:00,0,btc-updown-15m-1767177000,bot.hist_windows,,,,
2025-12-31 10:45:00+00:00,1,btc-updown-15m-1767177900,bot.hist_windows,,,,
2025-12-31 11:00:00+00:00,1,btc-updown-15m-1767178800,bot.hist_windows,,,,
2025-12-31 11:15:00+00:00,1,btc-updown-15m-1767179700,bot.hist_windows,,,,
2025-12-31 11:30:00+00:00,1,btc-updown-15m-1767180600,bot.hist_windows,,,,
2025-12-31 11:45:00+00:00,0,btc-updown-15m-1767181500,bot.hist_windows,,,,
2025-12-31 12:00:00+00:00,0,btc-updown-15m-1767182400,bot.hist_windows,,,,
2025-12-31 12:15:00+00:00,0,btc-updown-15m-1767183300,bot.hist_windows,,,,
2025-12-31 12:30:00+00:00,0,btc-updown-15m-1767184200,bot.hist_windows,,,,
2025-12-31 12:45:00+00:00,0,btc-updown-15m-1767185100,bot.hist_windows,,,,
2025-12-31 13:00:00+00:00,1,btc-updown-15m-1767186000,bot.hist_windows,,,,
2025-12-31 13:15:00+00:00,1,btc-updown-15m-1767186900,bot.hist_windows,,,,
2025-12-31 13:30:00+00:00,0,btc-updown-15m-1767187800,bot.hist_windows,,,,
2025-12-31 13:45:00+00:00,1,btc-updown-15m-1767188700,bot.hist_windows,,,,
2025-12-31 14:00:00+00:00,1,btc-updown-15m-1767189600,bot.hist_windows,,,,
2025-12-31 14:15:00+00:00,0,btc-updown-15m-1767190500,bot.hist_windows,,,,
2025-12-31 14:30:00+00:00,0,btc-updown-15m-1767191400,bot.hist_windows,,,,
2025-12-31 14:45:00+00:00,0,btc-updown-15m-1767192300,bot.hist_windows,,,,
2025-12-31 15:00:00+00:00,0,btc-updown-15m-1767193200,bot.hist_windows,,,,
2025-12-31 15:15:00+00:00,0,btc-updown-15m-1767194100,bot.hist_windows,,,,
2025-12-31 15:30:00+00:00,1,btc-updown-15m-1767195000,bot.hist_windows,,,,
2025-12-31 15:45:00+00:00,0,btc-updown-15m-1767195900,bot.hist_windows,,,,
2025-12-31 16:00:00+00:00,0,btc-updown-15m-1767196800,bot.hist_windows,,,,
2025-12-31 16:15:00+00:00,1,btc-updown-15m-1767197700,bot.hist_windows,,,,
2025-12-31 16:30:00+00:00,0,btc-updown-15m-1767198600,bot.hist_windows,,,,
2025-12-31 16:45:00+00:00,1,btc-updown-15m-1767199500,bot.hist_windows,,,,
2025-12-31 17:00:00+00:00,0,btc-updown-15m-1767200400,bot.hist_windows,,,,
2025-12-31 17:15:00+00:00,1,btc-updown-15m-1767201300,bot.hist_windows,,,,
2025-12-31 17:30:00+00:00,0,btc-updown-15m-1767202200,bot.hist_windows,,,,
2025-12-31 17:45:00+00:00,1,btc-updown-15m-1767203100,bot.hist_windows,,,,
2025-12-31 18:00:00+00:00,1,btc-updown-15m-1767204000,bot.hist_windows,,,,
2025-12-31 18:15:00+00:00,1,btc-updown-15m-1767204900,bot.hist_windows,,,,
2025-12-31 18:30:00+00:00,0,btc-updown-15m-1767205800,bot.hist_windows,,,,
2025-12-31 18:45:00+00:00,0,btc-updown-15m-1767206700,bot.hist_windows,,,,
2025-12-31 19:00:00+00:00,1,btc-updown-15m-1767207600,bot.hist_windows,,,,
2025-12-31 19:15:00+00:00,0,btc-updown-15m-1767208500,bot.hist_windows,,,,
2025-12-31 19:30:00+00:00,0,btc-updown-15m-1767209400,bot.hist_windows,,,,
2025-12-31 19:45:00+00:00,0,btc-updown-15m-1767210300,bot.hist_windows,,,,
2025-12-31 20:00:00+00:00,0,btc-updown-15m-1767211200,bot.hist_windows,,,,
2025-12-31 20:15:00+00:00,0,btc-updown-15m-1767212100,bot.hist_windows,,,,
2025-12-31 20:30:00+00:00,0,btc-updown-15m-1767213000,bot.hist_windows,,,,
2025-12-31 20:45:00+00:00,1,btc-updown-15m-1767213900,bot.hist_windows,,,,
2025-12-31 21:00:00+00:00,1,btc-updown-15m-1767214800,bot.hist_windows,,,,
2025-12-31 21:15:00+00:00,1,btc-updown-15m-1767215700,bot.hist_windows,,,,
2025-12-31 21:30:00+00:00,1,btc-updown-15m-1767216600,bot.hist_windows,,,,
2025-12-31 21:45:00+00:00,0,btc-updown-15m-1767217500,bot.hist_windows,,,,
2025-12-31 22:00:00+00:00,1,btc-updown-15m-1767218400,bot.hist_windows,,,,
2025-12-31 22:15:00+00:00,1,btc-updown-15m-1767219300,bot.hist_windows,,,,
2025-12-31 22:30:00+00:00,0,btc-updown-15m-1767220200,bot.hist_windows,,,,
2025-12-31 22:45:00+00:00,0,btc-updown-15m-1767221100,bot.hist_windows,,,,
2025-12-31 23:00:00+00:00,0,btc-updown-15m-1767222000,bot.hist_windows,,,,
2025-12-31 23:15:00+00:00,0,btc-updown-15m-1767222900,bot.hist_windows,,,,
2025-12-31 23:30:00+00:00,1,btc-updown-15m-1767223800,bot.hist_windows,,,,
2025-12-31 23:45:00+00:00,0,btc-updown-15m-1767224700,bot.hist_windows,,,,
2026-01-01 00:00:00+00:00,1,btc-updown-15m-1767225600,bot.hist_windows,,,,
2026-01-01 00:15:00+00:00,1,btc-updown-15m-1767226500,bot.hist_windows,,,,
2026-01-01 00:30:00+00:00,0,btc-updown-15m-1767227400,bot.hist_windows,,,,
2026-01-01 00:45:00+00:00,1,btc-updown-15m-1767228300,bot.hist_windows,,,,
2026-01-01 01:00:00+00:00,1,btc-updown-15m-1767229200,bot.hist_windows,,,,
2026-01-01 01:15:00+00:00,0,btc-updown-15m-1767230100,bot.hist_windows,,,,
2026-01-01 01:30:00+00:00,1,btc-updown-15m-1767231000,bot.hist_windows,,,,
2026-01-01 01:45:00+00:00,1,btc-updown-15m-1767231900,bot.hist_windows,,,,
2026-01-01 02:00:00+00:00,1,btc-updown-15m-1767232800,bot.hist_windows,,,,
2026-01-01 02:15:00+00:00,0,btc-updown-15m-1767233700,bot.hist_windows,,,,
2026-01-01 02:30:00+00:00,1,btc-updown-15m-1767234600,bot.hist_windows,,,,
2026-01-01 02:45:00+00:00,0,btc-updown-15m-1767235500,bot.hist_windows,,,,
2026-01-01 03:00:00+00:00,1,btc-updown-15m-1767236400,bot.hist_windows,,,,
2026-01-01 03:15:00+00:00,0,btc-updown-15m-1767237300,bot.hist_windows,,,,
2026-01-01 03:30:00+00:00,1,btc-updown-15m-1767238200,bot.hist_windows,,,,
2026-01-01 03:45:00+00:00,0,btc-updown-15m-1767239100,bot.hist_windows,,,,
